iso_code,year,gdp_constant_usd,life_expectancy,population,co2,co2_per_capita,energy_per_capita,primary_energy_consumption
GEO,2020,17346401920.57,73.509,3722716.0,10.575,2.786,18696.85,70.411
GEO,2021,19192793472.268,71.635,3708610.0,11.094,2.929,20834.768,78.297
GEO,2022,21296041913.2144,74.141,3712502.0,11.527,3.038,20834.768,78.297
GEO,2023,22963990777.4548,74.496,3715483.0,11.769,3.091,20834.768,78.297
GHA,1990,13175548086.442,55.395,15394648.0,3.514,0.228,1900.372,29.355
GHA,1991,13871457663.3982,55.722,15787496.0,3.902,0.247,1924.908,30.497
GHA,1992,14409589638.7183,56.055,16184855.0,3.243,0.2,2042.323,33.17
GHA,1993,15108454815.9955,56.286,16589519.0,3.818,0.23,1961.425,32.645
GHA,1994,15607033785.5625,56.234,16993190.0,4.54,0.267,1972.836,33.619
GHA,1995,16248860403.8684,56.662,17399017.0,4.624,0.266,1960.216,34.184
GHA,1996,16996707892.1917,56.957,17810181.0,4.858,0.273,2024.266,36.121
GHA,1997,17709950508.414,57.241,18238958.0,5.514,0.302,1946.454,35.558
GHA,1998,18542387390.0119,57.525,18688036.0,5.584,0.299,1486.343,27.816
GHA,1999,19358251846.5356,57.835,19149864.0,5.613,0.293,1762.439,33.798
GHA,2000,20074507180.6623,58.139,19637087.0,5.313,0.271,2116.77,41.627
GHA,2001,20877487493.6,58.403,20167069.0,5.969,0.296,2073.118,41.868
GHA,2002,21816974338.743,58.709,20729388.0,6.483,0.313,1846.188,38.324
GHA,2003,22951457033.3962,59.014,21296705.0,6.685,0.314,1645.281,35.093
GHA,2004,24236738625.149,59.316,21868298.0,6.451,0.295,1892.369,41.455
GHA,2005,25666707129.5251,59.638,22449438.0,6.113,0.272,1893.717,42.603
GHA,2006,27309353954.6989,59.975,23040702.0,8.523,0.37,1794.277,41.445
GHA,2007,28496442169.6902,60.282,23642279.0,8.982,0.38,1649.767,39.113
GHA,2008,31103809332.791,60.578,24249946.0,8.324,0.343,1899.828,46.215
GHA,2009,32610629348.5193,60.928,24862664.0,6.868,0.276,2130.448,53.156
GHA,2010,35186775129.0417,61.297,25474995.0,8.943,0.351,2141.837,54.777
GHA,2011,40129504915.3457,61.617,26095088.0,10.336,0.396,2627.783,68.864
GHA,2012,43858655296.9198,61.995,26734268.0,12.644,0.473,2631.042,70.667
GHA,2013,47065830437.531,62.397,27386193.0,12.606,0.46,2698.538,74.279
GHA,2014,48410143589.6826,62.832,28041592.0,13.252,0.473,2673.128,75.372
GHA,2015,49436806230.4839,63.175,28696068.0,14.568,0.508,2847.021,82.196
GHA,2016,51104539956.3997,63.522,29356742.0,13.917,0.474,2814.998,83.195
GHA,2017,55258774288.879,63.829,30008354.0,12.438,0.414,2757.957,83.352
GHA,2018,58684861220.5087,64.138,30637585.0,15.19,0.496,3112.291,96.078
GHA,2019,62503939826.8611,64.455,31258945.0,16.418,0.525,3135.595,98.841
GHA,2020,62825173619.4157,64.309,31887809.0,19.168,0.601,3484.157,112.122
GHA,2021,66014472471.1465,64.286,32518665.0,20.546,0.632,3483.363,114.369
GHA,2022,68526224001.2217,65.246,33149152.0,20.287,0.612,3483.363,114.369
GHA,2023,70678009792.105,65.498,33787914.0,19.647,0.581,3483.363,114.369
GIN,1990,3528427545.98221,47.252,6434374.0,1.004,0.156,1006.108,6.393
GIN,1991,3620640283.15178,47.781,6697166.0,1.026,0.153,762.644,5.045
GIN,1992,3739069518.82914,48.266,6914366.0,1.059,0.153,761.118,5.2
GIN,1993,3927673589.83666,48.819,7128177.0,1.088,0.153,771.789,5.438
GIN,1994,4083606123.90946,49.188,7345107.0,1.125,0.153,757.453,5.501
GIN,1995,4271765348.97459,49.836,7553249.0,1.165,0.154,732.626,5.472
GIN,1996,4462353367.48162,50.546,7770035.0,1.235,0.159,715.673,5.499
GIN,1997,4693574823.86752,51.113,7931370.0,1.29,0.163,739.978,5.804
GIN,1998,4864614381.03605,51.61,8081990.0,1.363,0.169,741.935,5.93
GIN,1999,5050053677.45401,51.987,8265123.0,1.433,0.173,756.5,6.184
GIN,2000,5176459579.46449,52.42,8428832.0,1.491,0.177,933.223,7.78
GIN,2001,5365832405.72436,52.669,8539960.0,1.561,0.183,1009.31,8.524
GIN,2002,5642956694.13195,53.2,8674066.0,1.623,0.187,1035.372,8.881
GIN,2003,5713414722.47307,53.589,8870781.0,1.7,0.192,983.643,8.629
GIN,2004,5847115329.55072,53.975,9062726.0,1.762,0.194,1041.267,9.331
GIN,2005,6022369313.03617,54.422,9245844.0,1.825,0.197,1031.74,9.43
GIN,2006,6094011545.87354,54.875,9441171.0,1.891,0.2,1027.691,9.589
GIN,2007,6509469022.49636,55.233,9662281.0,1.968,0.204,1066.262,10.18
GIN,2008,6778506429.10409,55.703,9898870.0,1.997,0.202,1051.052,10.279
GIN,2009,6702408065.67158,56.052,10143534.0,2.11,0.208,1076.703,10.79
GIN,2010,7025019105.91374,56.431,10396086.0,2.484,0.239,1202.378,12.349
GIN,2011,7419271030.30424,56.778,10656810.0,2.594,0.243,1194.914,12.58
GIN,2012,7858142150.2509,57.117,10921581.0,2.422,0.222,1131.156,12.204
GIN,2013,8168199850.29177,57.459,11191873.0,2.11,0.189,982.067,10.857
GIN,2014,8470141696.43118,57.581,11472924.0,2.165,0.189,990.091,11.221
GIN,2015,8794201742.84609,57.899,11767070.0,2.451,0.208,1171.232,13.617
GIN,2016,9745789528.35549,58.49,12073030.0,2.741,0.227,1285.75,15.34
GIN,2017,10749606370.4679,58.715,12385659.0,3.239,0.262,1261.208,15.438
GIN,2018,11433119223.7578,59.043,12704774.0,3.162,0.249,1122.1,14.088
GIN,2019,12075307751.6835,59.379,13034346.0,3.921,0.301,1201.79,15.476
GIN,2020,12643401588.6985,59.35,13371183.0,4.499,0.336,1356.659,17.915
GIN,2021,13349198344.073,59.373,13710513.0,4.126,0.301,1281.525,17.341
GIN,2022,13879482945.938,60.432,14055137.0,4.194,0.298,1281.525,17.341
GIN,2023,14648645956.2703,60.74,14405468.0,4.043,0.281,1281.525,17.341
GMB,1990,694740031.231163,51.278,1054696.0,0.198,0.188,756.907,0.788
GMB,1991,716325876.505343,51.857,1099959.0,0.198,0.18,723.492,0.784
GMB,1992,740528298.603424,52.477,1145582.0,0.198,0.173,697.373,0.786
GMB,1993,762833761.663294,53.15,1188365.0,0.209,0.176,724.328,0.846
GMB,1994,764011164.754756,53.768,1227226.0,0.209,0.17,808.835,0.975
GMB,1995,770748583.770315,54.292,1264313.0,0.216,0.171,726.506,0.902
GMB,1996,787886530.287664,54.849,1301410.0,0.22,0.169,707.45,0.905
GMB,1997,826492963.259544,55.225,1338889.0,0.224,0.167,685.22,0.902
GMB,1998,855420206.246188,56.007,1376987.0,0.242,0.176,710.139,0.963
GMB,1999,910167091.320248,56.466,1415779.0,0.275,0.194,689.645,0.963
GMB,2000,960226283.311822,56.899,1455084.0,0.275,0.189,880.397,1.266
GMB,2001,1015919410.0795,57.283,1495011.0,0.3,0.201,931.849,1.379
GMB,2002,982902027.731066,57.736,1535691.0,0.297,0.193,901.834,1.373
GMB,2003,1050427393.31825,58.223,1577611.0,0.297,0.188,876.481,1.373
GMB,2004,1124482524.55398,58.749,1621312.0,0.319,0.197,898.56,1.449
GMB,2005,1098037738.85618,59.11,1667037.0,0.322,0.193,881.663,1.464
GMB,2006,1091937250.0561,59.667,1715275.0,0.348,0.203,929.518,1.591
GMB,2007,1125167625.04935,60.001,1765774.0,0.348,0.197,934.913,1.65
GMB,2008,1195557048.77095,60.473,1817852.0,0.363,0.2,941.517,1.714
GMB,2009,1275249585.58493,60.735,1871422.0,0.374,0.2,980.541,1.842
GMB,2010,1350595613.51288,61.167,1926630.0,0.425,0.221,1036.858,2.009
GMB,2011,1240786190.47581,61.561,1983784.0,0.443,0.223,1056.741,2.112
GMB,2012,1305822857.84822,61.9,2043094.0,0.447,0.219,998.797,2.059
GMB,2013,1343336129.36544,62.252,2103820.0,0.425,0.202,964.192,2.049
GMB,2014,1324430251.83027,62.576,2164528.0,0.506,0.234,1034.743,2.265
GMB,2015,1378176608.93204,62.971,2224529.0,0.583,0.262,1028.859,2.318
GMB,2016,1404959537.12175,63.386,2283769.0,0.59,0.258,1008.469,2.337
GMB,2017,1472715273.80675,63.708,2342189.0,0.594,0.253,998.23,2.377
GMB,2018,1579264608.77791,64.034,2399632.0,0.649,0.27,978.746,2.393
GMB,2019,1677527292.27233,64.427,2456844.0,0.711,0.289,972.668,2.44
GMB,2020,1687449652.95674,64.418,2515733.0,0.7,0.278,905.346,2.33
GMB,2021,1776141480.03218,63.847,2576010.0,0.725,0.282,931.273,2.458
GMB,2022,1873704900.09444,64.859,2636470.0,0.737,0.28,931.273,2.458
GMB,2023,1984568191.32879,65.86,2697845.0,0.711,0.264,931.273,2.458
GNB,1990,554182863.783592,46.89,973669.0,0.172,0.177,1161.993,1.131
GNB,1991,582446190.027857,47.201,994639.0,0.176,0.177,1138.254,1.131
GNB,1992,588853097.930413,47.518,1024356.0,0.18,0.175,1174.847,1.202
GNB,1993,601219012.922846,47.84,1058745.0,0.183,0.173,1246.021,1.317
GNB,1994,620458021.451395,47.775,1092031.0,0.183,0.168,1208.449,1.317
GNB,1995,647758174.433145,48.531,1119949.0,0.183,0.164,1178.589,1.317
GNB,1996,722898122.695806,48.772,1143535.0,0.205,0.179,1108.157,1.264
GNB,1997,769886500.621982,48.033,1165545.0,0.202,0.173,1132.739,1.317
GNB,1998,597079877.976298,48.123,1187473.0,0.172,0.145,1112.053,1.317
GNB,1999,697478986.452666,48.492,1210206.0,0.194,0.16,1091.403,1.317
GNB,2000,705153195.39567,50.565,1234741.0,0.147,0.119,809.855,0.997
GNB,2001,738901627.416716,51.054,1261273.0,0.15,0.119,807.337,1.015
GNB,2002,765900620.254642,51.608,1289307.0,0.154,0.119,806.625,1.037
GNB,2003,763710672.551679,52.186,1318806.0,0.194,0.147,916.409,1.206
GNB,2004,772660533.181804,52.8,1349563.0,0.202,0.149,926.119,1.247
GNB,2005,823345295.681209,52.949,1381585.0,0.213,0.154,915.815,1.264
GNB,2006,845299838.603667,54.089,1415303.0,0.216,0.153,913.918,1.292
GNB,2007,866938047.629768,54.87,1450986.0,0.231,0.159,946.612,1.373
GNB,2008,906163311.064931,55.3,1488054.0,0.227,0.153,898.468,1.337
GNB,2009,928345745.452418,56.297,1526377.0,0.234,0.154,907.23,1.386
GNB,2010,980382895.434522,56.999,1566347.0,0.238,0.152,907.236,1.422
GNB,2011,1059647261.07297,57.663,1608076.0,0.242,0.15,896.623,1.443
GNB,2012,1041496885.43544,58.27,1651417.0,0.245,0.149,890.101,1.471
GNB,2013,1075408772.95023,58.879,1695973.0,0.245,0.145,886.973,1.506
GNB,2014,1085781367.43837,59.476,1741122.0,0.26,0.149,907.578,1.582
GNB,2015,1152384166.79638,60.071,1786457.0,0.278,0.156,914.877,1.637
GNB,2016,1214989490.95557,60.619,1831893.0,0.304,0.166,928.796,1.704
GNB,2017,1271652706.03289,61.148,1877072.0,0.304,0.162,733.632,1.379
GNB,2018,1319485332.4773,61.652,1922168.0,0.311,0.162,719.81,1.386
GNB,2019,1389780856.97486,62.161,1967696.0,0.322,0.164,703.127,1.385
GNB,2020,1429964954.95595,61.343,2013255.0,0.297,0.147,656.343,1.323
GNB,2021,1502186168.85351,61.653,2058841.0,0.304,0.148,677.328,1.396
GNB,2022,1585255149.16317,63.605,2105529.0,0.309,0.147,677.328,1.396
GNB,2023,1677635814.13438,64.085,2153339.0,0.298,0.138,677.328,1.396
GNQ,1990,173733397.996989,51.397,474274.0,0.062,0.131,1092.659,0.509
GNQ,1991,171957427.660152,51.497,492217.0,0.066,0.134,1052.914,0.509
GNQ,1992,231704586.214421,51.579,510770.0,0.066,0.129,1017.286,0.51
GNQ,1993,257269046.82918,51.671,530023.0,0.07,0.131,977.697,0.509
GNQ,1994,300152801.145199,51.785,550138.0,1.153,2.096,941.932,0.509
GNQ,1995,352638311.553616,51.926,571264.0,1.227,2.148,907.036,0.509
GNQ,1996,587424889.588274,52.123,593492.0,1.356,2.284,875.418,0.51
GNQ,1997,1468403404.76972,52.365,616893.0,1.975,3.201,947.674,0.574
GNQ,1998,1817508712.76923,52.646,641474.0,2.302,3.589,1255.437,0.791
GNQ,1999,2283954429.45661,53.001,667214.0,2.511,3.764,1207.001,0.791
GNQ,2000,2699948863.55525,53.395,703279.0,2.699,3.838,4751.271,3.255
GNQ,2001,4411173089.81689,53.827,749836.0,3.095,4.127,2574.472,1.852
GNQ,2002,5269712387.32535,54.324,797957.0,2.761,3.461,37471.238,28.258
GNQ,2003,6005113941.93001,54.791,847862.0,3.133,3.696,38771.441,30.617
GNQ,2004,8286980786.09409,55.307,899917.0,6.137,6.82,7523.655,6.217
GNQ,2005,9674942387.18021,55.766,947367.0,6.208,6.553,26154.957,22.617
GNQ,2006,10420388726.5973,56.354,990343.0,6.182,6.242,30517.992,27.632
GNQ,2007,12012844402.6491,56.857,1036044.0,5.724,5.525,32212.723,30.564
GNQ,2008,14151023687.8999,57.384,1084530.0,5.942,5.479,30431.822,30.279
GNQ,2009,14341122354.4363,57.881,1135673.0,4.902,4.316,30738.887,32.082
GNQ,2010,13061295371.1388,58.344,1189085.0,6.402,5.384,28152.885,30.814
GNQ,2011,13913404306.2274,58.827,1241835.0,6.095,4.908,28943.424,33.128
GNQ,2012,15070007775.4052,59.301,1293483.0,6.901,5.335,26990.076,32.216
GNQ,2013,14447134439.884,59.784,1346218.0,8.196,6.088,26720.799,33.239
GNQ,2014,14507099626.4903,60.228,1399828.0,7.672,5.481,24158.016,31.289
GNQ,2015,13185496881.0174,60.635,1453923.0,7.033,4.838,20745.453,27.944
GNQ,2016,12023008461.8485,61.081,1508186.0,7.558,5.011,19728.445,27.599
GNQ,2017,11341603434.7324,61.481,1562396.0,6.832,4.372,21365.682,30.995
GNQ,2018,10634279338.5817,61.915,1616422.0,7.052,4.362,18711.834,28.107
GNQ,2019,10051326714.9325,62.297,1670177.0,5.535,3.314,17644.693,27.403
GNQ,2020,9569759527.14748,62.141,1716468.0,6.411,3.735,11328.123,18.08
GNQ,2021,9652085293.25754,62.447,1758786.0,7.119,4.048,12399.339,20.266
GNQ,2022,9963221065.40967,63.355,1803545.0,6.826,3.785,12399.339,20.266
GNQ,2023,9456161986.86363,63.707,1847549.0,6.141,3.324,12399.339,20.266
GRC,1990,157426168113.858,76.9390243902439,10196792.0,83.438,8.134,27888.309,287.312
GRC,1991,162306378863.087,77.1365853658537,10319927.0,83.408,8.093,28049.93,291.482
GRC,1992,163442524062.296,77.3829268292683,10399061.0,84.976,8.202,28307.635,296.618
GRC,1993,160827443641.566,77.390243902439,10460415.0,84.285,8.094,28450.086,300.531
GRC,1994,164043992268.73,77.6390243902439,10512922.0,86.43,8.258,28705.861,305.643
GRC,1995,167488456016.048,77.5853658536585,10562153.0,86.963,8.267,29529.844,316.794
GRC,1996,169803934634.075,77.6853658536585,10608800.0,89.115,8.431,30063.527,324.801
GRC,1997,175921772178.591,78.1365853658537,10661259.0,93.802,8.831,30715.895,334.044
GRC,1998,181968090540.634,77.8390243902439,10720509.0,98.622,9.238,32430.525,354.773
GRC,1999,186806231970.762,77.9878048780488,10761698.0,97.935,9.129,32263.9,354.705
GRC,2000,194535950663.831,77.8878048780488,10805808.0,102.973,9.55,33796.73,373.052
GRC,2001,203582678904.899,78.3878048780488,10862132.0,105.362,9.717,33961.258,376.025
GRC,2002,213116735217.242,78.6414634146341,10902022.0,105.001,9.642,33917.586,376.371
GRC,2003,225470734593.334,78.8414634146341,10928070.0,109.067,9.989,35850.453,398.316
GRC,2004,237596249349.014,79.0390243902439,10955141.0,109.485,10.001,35828.086,398.232
GRC,2005,240408216059.142,79.2390243902439,10987314.0,113.889,10.371,35956.984,399.606
GRC,2006,255898673342.699,79.4390243902439,11020362.0,112.42,10.205,37034.242,411.306
GRC,2007,264872706550.759,79.4390243902439,11048473.0,114.546,10.37,37808.297,419.35
GRC,2008,265024939553.215,79.9390243902439,11077841.0,111.08,10.028,37168.062,411.585
GRC,2009,254107830646.221,80.1878048780488,11107017.0,104.32,9.391,35855.25,396.398
GRC,2010,239639588360.141,80.3878048780488,11121341.0,97.354,8.751,34298.055,378.437
GRC,2011,215970916413.204,80.7317073170732,11104899.0,94.505,8.507,33738.633,371.285
GRC,2012,197978089510.093,80.6341463414634,11045011.0,91.393,8.272,31860.057,349.302
GRC,2013,193479795684.276,81.2853658536585,10965211.0,81.713,7.45,30079.553,328.303
GRC,2014,195012591113.587,81.3853658536585,10892413.0,78.636,7.219,28344.934,307.91
GRC,2015,194567373678.099,81.0365853658537,10820883.0,74.927,6.924,28845.504,311.723
GRC,2016,194505511433.343,81.3878048780488,10775971.0,71.36,6.622,28558.139,306.993
GRC,2017,197370820217.692,81.2878048780488,10754679.0,74.842,6.96,30133.779,322.197
GRC,2018,201445880434.67,81.7878048780488,10732882.0,71.778,6.689,30476.574,324.066
GRC,2019,206033167050.895,81.6390243902439,10721582.0,65.736,6.133,29968.463,316.887
GRC,2020,187085880047.738,81.2878048780488,10698599.0,55.558,5.193,26346.08,276.956
GRC,2021,203277223532.871,80.0829268292683,10569207.0,57.519,5.437,28963.67,302.536
GRC,2022,214502162962.972,80.7878048780488,10436882.0,58.08,5.578,30268.49,314.337
GRC,2023,219083738943.271,81.7365853658537,10407351.0,55.196,5.389,29510.961,305.181
GRD,1990,510049757.237171,70.546,99957.0,0.106,1.063,5306.143,0.526
GRD,1991,517116730.160327,70.823,100793.0,0.11,1.09,5268.279,0.526
GRD,1992,512715297.542475,71.125,101602.0,0.117,1.154,5362.855,0.542
GRD,1993,502672150.4058,71.45,102382.0,0.121,1.181,6096.51,0.623
GRD,1994,511185184.991459,71.78,103138.0,0.143,1.385,6923.709,0.714
GRD,1995,522070746.474282,72.094,103869.0,0.15,1.446,6252.483,0.651
GRD,1996,545241471.586559,72.373,104584.0,0.154,1.471,6645.128,0.697
GRD,1997,572588028.202019,72.6,105293.0,0.169,1.6,8735.42,0.922
GRD,1998,639887179.228114,72.762,106009.0,0.176,1.659,7528.633,0.8
GRD,1999,684028916.017964,72.873,106727.0,0.194,1.819,7484.521,0.8
GRD,2000,717463922.03278,72.955,107451.0,0.191,1.773,8030.945,0.863
GRD,2001,702943169.422603,73.034,107987.0,0.194,1.798,8319.619,0.898
GRD,2002,727105600.384471,73.142,108404.0,0.205,1.893,8525.037,0.923
GRD,2003,795918681.218461,73.291,108884.0,0.216,1.985,8976.218,0.976
GRD,2004,790765503.201134,72.447,109323.0,0.205,1.877,8654.664,0.948
GRD,2005,895749020.659748,73.7,109734.0,0.216,1.97,9039.732,0.997
GRD,2006,859960907.039514,73.93,110135.0,0.231,2.096,9290.929,1.031
GRD,2007,912620191.349021,74.159,110522.0,0.238,2.155,9798.676,1.095
GRD,2008,921267656.665568,74.374,110896.0,0.249,2.246,10349.056,1.164
GRD,2009,860341634.562189,74.567,111254.0,0.253,2.272,9980.479,1.13
GRD,2010,855944031.100456,74.731,111586.0,0.256,2.298,10297.715,1.175
GRD,2011,862490064.656016,74.861,112079.0,0.253,2.255,10196.201,1.172
GRD,2012,852529700.227814,74.961,112775.0,0.271,2.404,10296.617,1.194
GRD,2013,872573509.102323,75.022,113487.0,0.297,2.615,11516.319,1.347
GRD,2014,936638937.786048,75.045,114132.0,0.238,2.086,9650.67,1.139
GRD,2015,997007407.407407,75.037,114676.0,0.26,2.268,9958.878,1.185
GRD,2016,1034291535.85512,75.01,115130.0,0.275,2.386,10175.044,1.221
GRD,2017,1080200382.60863,74.977,115438.0,0.293,2.539,10974.274,1.327
GRD,2018,1127312678.42806,74.957,115691.0,0.308,2.66,10724.042,1.307
GRD,2019,1134939081.03144,74.971,115981.0,0.33,2.843,10655.754,1.308
GRD,2020,978809798.804488,75.019,116341.0,0.289,2.488,8918.377,1.103
GRD,2021,1024791581.86502,74.522,116688.0,0.311,2.669,9432.062,1.175
GRD,2022,1099706286.21882,75.151,116913.0,0.321,2.745,9432.062,1.175
GRD,2023,1149485315.76389,75.205,117081.0,0.339,2.898,9432.062,1.175
GRL,1990,1490388563.1779,65.0682926829268,55600.0,0.625,11.226,40911.164,2.275
GRL,1991,1488697499.84214,65.0317073170732,55500.0,0.61,10.942,40364.66,2.247
GRL,1992,1412599749.26156,65.1960975609756,55300.0,0.596,10.683,35856.719,1.997
GRL,1993,1341575185.54526,65.5853658536585,55200.0,0.546,9.787,36647.945,2.042
GRL,1994,1421055060.70202,65.9009756097561,55500.0,0.496,8.893,36867.426,2.054
GRL,1995,1474041620.85829,65.6441463414634,55800.0,0.534,9.566,36809.293,2.054
GRL,1996,1496589112.21245,65.7673170731707,55900.0,0.597,10.655,38890.434,2.177
GRL,1997,1518572904.49646,65.7980487804878,56000.0,0.618,11.011,39816.215,2.233
GRL,1998,1636383513.20916,66.1570731707317,56100.0,0.597,10.631,39778.469,2.233
GRL,1999,1658930987.10214,65.8336585365854,56100.0,0.595,10.595,48920.961,2.746
GRL,2000,1776741578.35367,64.8034146341463,56185.0,0.668,11.876,52953.5,2.976
GRL,2001,1799289052.24665,65.0058536585366,56379.0,0.618,10.958,49252.449,2.778
GRL,2002,1781814765.21794,65.419512195122,56595.0,0.58,10.247,47520.086,2.689
GRL,2003,1860749973.98387,66.1229268292683,56751.0,0.649,11.435,51946.254,2.948
GRL,2004,1989264212.32217,66.8080487804878,56898.0,0.64,11.234,49968.973,2.843
GRL,2005,2088478601.21324,67.3051219512195,56935.0,0.644,11.297,60154.367,3.423
GRL,2006,2204508100.36514,67.8180487804878,56775.0,0.663,11.648,55261.266,3.141
GRL,2007,2256367786.21633,68.2739024390244,56555.0,0.654,11.509,62545.469,3.548
GRL,2008,2395498418.1565,68.5660975609756,56328.0,0.677,11.951,55727.66,3.154
GRL,2009,2416242292.49697,69.0321951219512,56323.0,0.592,10.478,61194.82,3.455
GRL,2010,2458184031.69379,69.349756097561,56534.0,0.679,11.996,77434.969,4.365
GRL,2011,2445978671.28639,69.6146341463415,56890.0,0.726,12.771,76637.781,4.315
GRL,2012,2480080343.49763,69.959512195122,56810.0,0.58,10.208,64041.523,3.6
GRL,2013,2447881939.21831,70.2917073170732,56483.0,0.563,9.958,64544.352,3.622
GRL,2014,2563963821.89127,70.5082926829268,56295.0,0.523,9.3,60480.352,3.385
GRL,2015,2499113022.81675,70.909756097561,56114.0,0.526,9.38,64502.316,3.607
GRL,2016,2616120347.69515,71.1990243902439,56186.0,0.527,9.39,63640.645,3.56
GRL,2017,2617499780.41644,71.2563414634146,56172.0,0.544,9.695,63297.488,3.542
GRL,2018,2633808516.64035,71.3609756097561,56023.0,0.545,9.709,64539.719,3.611
GRL,2019,2708402650.63237,71.4092682926829,56225.0,0.555,9.899,62941.348,3.522
GRL,2020,2715195047.19671,71.2858536585366,56367.0,0.537,9.574,63375.285,3.552
GRL,2021,2759563889.53607,71.2614634146342,56653.0,0.567,10.108,63520.266,3.574
GRL,2022,2814880887.77734,71.230243902439,56661.0,0.588,10.491,63520.266,3.574
GRL,2023,2839256686.24476,70.9724390243902,56865.0,0.596,10.659,63520.266,3.574
GTM,1990,24741759327.9407,61.767,9024773.0,4.972,0.551,2580.391,23.442
GTM,1991,25646874429.3,61.926,9272584.0,4.951,0.534,2442.873,22.791
GTM,1992,26887757117.8251,61.992,9522266.0,5.919,0.622,2619.808,25.089
GTM,1993,27943674816.904,62.442,9779761.0,5.578,0.57,2726.418,26.806
GTM,1994,29070850423.6166,63.026,10043718.0,6.751,0.672,2964.76,29.929
GTM,1995,30509435266.0948,63.662,10312996.0,7.079,0.686,3090.082,32.023
